# timestamp (sec),tracking,propagation,msckf update,re-tri & marg,total
1403715349.062341928482056,0.00702,0.00023,0.00002,0.00497,0.01225
1403715349.112342119216919,0.00760,0.00026,0.00031,0.00536,0.01352
1403715349.162342071533203,0.00713,0.00023,0.00036,0.00511,0.01283
1403715349.212342023849487,0.00753,0.00025,0.00002,0.00534,0.01314
1403715349.262337446212769,0.00771,0.00023,0.01893,0.00527,0.03213
1403715349.312335491180420,0.00914,0.00024,0.00612,0.00573,0.02124
1403715349.362333774566650,0.00745,0.00023,0.00826,0.00529,0.02123
1403715349.412333726882935,0.00830,0.00027,0.00186,0.00562,0.01606
1403715349.462333440780640,0.01336,0.00034,0.01220,0.00519,0.03110
1403715349.512333154678345,0.00828,0.00025,0.00068,0.00560,0.01482
1403715349.562333822250366,0.00750,0.00022,0.01286,0.00516,0.02575
1403715349.612333774566650,0.00914,0.00023,0.00098,0.00624,0.01659
1403715349.662333726882935,0.01570,0.00023,0.00002,0.00636,0.02231
1403715349.712333679199219,0.00900,0.00024,0.00002,0.00540,0.01467
1403715349.762333154678345,0.00777,0.00023,0.00022,0.00506,0.01328
1403715349.812333345413208,0.01237,0.00024,0.00024,0.00582,0.01868
1403715349.862325191497803,0.00753,0.00023,0.02315,0.00494,0.03585
1403715349.912323951721191,0.01026,0.00024,0.00992,0.00603,0.02644
1403715349.962323904037476,0.00762,0.00023,0.00790,0.00508,0.02082
1403715350.012324333190918,0.00790,0.00025,0.00203,0.00566,0.01584
1403715350.062327861785889,0.00746,0.00023,0.00888,0.00510,0.02167
1403715350.112327814102173,0.00791,0.00026,0.00002,0.00551,0.01370
1403715350.162326097488403,0.00723,0.00023,0.01233,0.00533,0.02512
1403715350.212327241897583,0.00881,0.00023,0.00110,0.00543,0.01557
1403715350.262327194213867,0.00860,0.00022,0.00024,0.00496,0.01403
1403715350.312327384948730,0.00762,0.00025,0.00002,0.00539,0.01328
1403715350.362327337265015,0.00701,0.00023,0.00002,0.00490,0.01216
1403715350.412327289581299,0.01065,0.00023,0.00061,0.00546,0.01695
1403715350.462329864501953,0.01074,0.00022,0.02040,0.00528,0.03664
1403715350.512330293655396,0.00814,0.00024,0.00663,0.00563,0.02065
1403715350.562328815460205,0.00729,0.00024,0.00633,0.00594,0.01981
1403715350.612329006195068,0.01031,0.00023,0.00137,0.00547,0.01739
1403715350.662329196929932,0.00747,0.00028,0.00860,0.00522,0.02157
1403715350.712328910827637,0.00781,0.00025,0.00037,0.00544,0.01387
1403715350.762329578399658,0.00815,0.00023,0.01222,0.00571,0.02632
1403715350.812329530715942,0.00805,0.00029,0.00123,0.00695,0.01652
1403715350.862329483032227,0.00777,0.00023,0.00002,0.00663,0.01465
1403715350.912329196929932,0.00872,0.00027,0.00074,0.00585,0.01559
1403715350.962328433990479,0.00799,0.00022,0.01058,0.00528,0.02408
1403715351.012328386306763,0.00828,0.00025,0.00002,0.00539,0.01394
1403715351.062326431274414,0.00721,0.00023,0.01762,0.00539,0.03045
1403715351.112326383590698,0.00781,0.00025,0.00396,0.00565,0.01768
1403715351.162326812744141,0.00729,0.00023,0.00644,0.00530,0.01926
1403715351.212327003479004,0.00850,0.00022,0.00127,0.00553,0.01552
1403715351.262327671051025,0.00790,0.00022,0.00755,0.00536,0.02104
1403715351.312327861785889,0.00834,0.00024,0.00007,0.00532,0.01398
1403715351.362328052520752,0.00868,0.00023,0.01215,0.00516,0.02622
1403715351.412328004837036,0.00954,0.00024,0.00089,0.00555,0.01622
1403715351.462327957153320,0.00708,0.00023,0.00018,0.00497,0.01246
1403715351.512327909469604,0.00765,0.00026,0.00024,0.00534,0.01350
1403715351.562328338623047,0.00709,0.00023,0.00705,0.00512,0.01949
1403715351.612328290939331,0.00958,0.00023,0.00016,0.00541,0.01538
1403715351.662327051162720,0.00791,0.00022,0.01667,0.00519,0.02999
1403715351.712326765060425,0.00815,0.00024,0.00448,0.00548,0.01835
1403715351.762324333190918,0.00838,0.00023,0.00671,0.00516,0.02049
1403715351.812324523925781,0.00861,0.00027,0.00021,0.00530,0.01439
1403715351.862322568893433,0.00989,0.00022,0.00767,0.00521,0.02299
1403715351.912321805953979,0.00897,0.00025,0.00049,0.00542,0.01512
1403715351.962317943572998,0.00733,0.00023,0.01111,0.00509,0.02377
1403715352.012317895889282,0.00919,0.00025,0.00022,0.00551,0.01517
1403715352.062318325042725,0.00724,0.00023,0.00030,0.00505,0.01283
1403715352.112318277359009,0.00822,0.00026,0.00031,0.00529,0.01408
1403715352.162318468093872,0.00728,0.00023,0.01335,0.00503,0.02589
1403715352.212318658828735,0.00762,0.00025,0.00042,0.00547,0.01377
1403715352.262320995330811,0.00709,0.00025,0.01434,0.00523,0.02691
1403715352.312320470809937,0.00763,0.00025,0.00329,0.00549,0.01667
1403715352.362318515777588,0.00696,0.00022,0.00628,0.00516,0.01862
1403715352.412316799163818,0.00966,0.00023,0.01248,0.01150,0.03388
1403715352.462316989898682,0.01244,0.00021,0.00506,0.00529,0.02299
1403715352.512316942214966,0.01061,0.00024,0.00031,0.00472,0.01588
1403715352.562317848205566,0.00804,0.00024,0.01129,0.00507,0.02464
1403715352.612317800521851,0.00925,0.00023,0.00023,0.00504,0.01475
1403715352.662317514419556,0.00749,0.00025,0.00039,0.00547,0.01360
1403715352.712317705154419,0.00813,0.00024,0.00070,0.00495,0.01402
1403715352.762315750122070,0.00732,0.00024,0.01252,0.00526,0.02535
1403715352.812315940856934,0.00833,0.00024,0.00002,0.00506,0.01365
1403715352.862314939498901,0.01023,0.00059,0.02552,0.00818,0.04454
1403715352.912314891815186,0.00981,0.00022,0.00288,0.00490,0.01781
1403715352.962314367294312,0.00734,0.00025,0.01105,0.00509,0.02373
1403715353.012312650680542,0.00940,0.00023,0.01464,0.00490,0.02917
1403715353.062311649322510,0.01117,0.00025,0.00506,0.00532,0.02180
1403715353.112311601638794,0.00864,0.00023,0.00031,0.00477,0.01395
1403715353.162309885025024,0.00802,0.00024,0.01124,0.00502,0.02451
1403715353.212309837341309,0.00873,0.00023,0.00006,0.00489,0.01392
1403715353.262309789657593,0.00749,0.00024,0.00002,0.00520,0.01295
1403715353.312309741973877,0.00780,0.00024,0.00216,0.00492,0.01513
1403715353.362309455871582,0.00717,0.00024,0.00819,0.00525,0.02085
1403715353.412309408187866,0.00770,0.00024,0.00100,0.00494,0.01387
1403715353.462308168411255,0.00758,0.00023,0.01122,0.00593,0.02497
1403715353.512308120727539,0.00777,0.00024,0.00352,0.00483,0.01636
1403715353.562308311462402,0.00709,0.00024,0.00740,0.00521,0.01994
1403715353.612308025360107,0.00776,0.00024,0.01934,0.00479,0.03213
1403715353.662307977676392,0.01095,0.00023,0.00482,0.00545,0.02144
1403715353.712307929992676,0.00782,0.00025,0.00010,0.00491,0.01307
1403715353.762307643890381,0.00729,0.00024,0.01123,0.00519,0.02395
1403715353.812307834625244,0.00879,0.00024,0.00009,0.00483,0.01396
1403715353.912307739257812,0.00738,0.00034,0.00008,0.00514,0.01295
1403715353.962307691574097,0.00786,0.00024,0.00007,0.00487,0.01304
1403715354.012307643890381,0.00794,0.00024,0.00782,0.00532,0.02133
1403715354.062307834625244,0.01014,0.00023,0.00002,0.00480,0.01520
1403715354.112307071685791,0.00761,0.00024,0.00963,0.00506,0.02253
1403715354.162307024002075,0.00790,0.00023,0.00331,0.00488,0.01633
1403715354.212307453155518,0.00731,0.00024,0.00688,0.00537,0.01980
1403715354.262308835983276,0.00922,0.00023,0.02349,0.00490,0.03784
1403715354.312309026718140,0.00721,0.00025,0.00417,0.00526,0.01689
1403715354.362308979034424,0.00945,0.00024,0.00004,0.00482,0.01455
1403715354.412310838699341,0.00759,0.00024,0.01021,0.00507,0.02310
1403715354.462310791015625,0.00865,0.00023,0.00011,0.00512,0.01412
1403715354.512310743331909,0.00716,0.00025,0.00002,0.00512,0.01255
1403715354.562310934066772,0.00769,0.00023,0.00012,0.00472,0.01276
1403715354.612311840057373,0.00699,0.00024,0.00644,0.00547,0.01914
1403715354.662311792373657,0.00748,0.00023,0.00002,0.00475,0.01248
1403715354.712311983108521,0.00708,0.00024,0.00969,0.00500,0.02201
1403715354.762311697006226,0.00771,0.00022,0.00137,0.00485,0.01415
1403715354.812311887741089,0.00786,0.00024,0.00478,0.00575,0.01862
1403715354.862310171127319,0.00943,0.00032,0.01698,0.00498,0.03170
1403715354.912309169769287,0.00781,0.00024,0.01212,0.00534,0.02551
1403715354.962309122085571,0.00881,0.00023,0.00001,0.00494,0.01400
1403715355.012307167053223,0.00723,0.00024,0.01017,0.00505,0.02270
1403715355.062307357788086,0.00757,0.00025,0.00021,0.00477,0.01281
1403715355.112307310104370,0.00714,0.00024,0.00007,0.00501,0.01246
1403715355.162307262420654,0.00844,0.00024,0.00007,0.00463,0.01337
1403715355.212306022644043,0.01064,0.00022,0.00731,0.00528,0.02346
1403715355.262305974960327,0.00794,0.00024,0.00019,0.00472,0.01309
1403715355.312307119369507,0.00747,0.00023,0.01124,0.00513,0.02408
1403715355.362307310104370,0.00881,0.00024,0.00289,0.00490,0.01684
1403715355.412307262420654,0.00696,0.00024,0.00789,0.00515,0.02024
1403715355.462307453155518,0.00964,0.00022,0.01466,0.00480,0.02933
1403715355.512306213378906,0.00802,0.00024,0.01057,0.00516,0.02399
1403715355.562306404113770,0.00818,0.00026,0.00046,0.00481,0.01372
1403715355.612305402755737,0.01196,0.00023,0.00675,0.00575,0.02469
1403715355.662305593490601,0.00882,0.00024,0.00056,0.00515,0.01477
1403715355.712305784225464,0.01000,0.00023,0.00050,0.00545,0.01618
1403715355.762304782867432,0.00828,0.00023,0.00712,0.00498,0.02061
1403715355.812305212020874,0.01297,0.00023,0.00381,0.00596,0.02297
1403715355.862304687500000,0.00771,0.00024,0.00042,0.00482,0.01319
1403715355.912297010421753,0.00718,0.00024,0.00870,0.00512,0.02125
1403715355.962296724319458,0.00756,0.00024,0.00089,0.00485,0.01353
1403715356.012294530868530,0.00691,0.00025,0.01060,0.00503,0.02279
1403715356.062293529510498,0.00749,0.00024,0.01026,0.00490,0.02289
1403715356.162292718887329,0.00706,0.00034,0.00844,0.00519,0.02103
1403715356.212292671203613,0.00747,0.00024,0.00006,0.00470,0.01247
1403715356.262291431427002,0.00829,0.00024,0.00635,0.00535,0.02023
1403715356.312291383743286,0.00819,0.00024,0.00314,0.00487,0.01644
1403715356.362291097640991,0.00686,0.00025,0.00106,0.00924,0.01741
1403715356.412292242050171,0.00790,0.00030,0.01670,0.00767,0.03257
1403715356.462292194366455,0.01032,0.00031,0.00216,0.00514,0.01794
1403715356.512292146682739,0.00765,0.00024,0.00003,0.00466,0.01259
1403715356.562292814254761,0.00698,0.00025,0.00796,0.00505,0.02023
1403715356.612292528152466,0.00844,0.00024,0.00052,0.00471,0.01391
1403715356.662293910980225,0.00680,0.00024,0.00895,0.00517,0.02116
1403715356.712294340133667,0.00977,0.00023,0.00990,0.00484,0.02474
1403715356.762296676635742,0.00727,0.00024,0.00869,0.00511,0.02132
1403715356.812296867370605,0.00768,0.00026,0.00010,0.00476,0.01280
1403715356.862295627593994,0.00793,0.00023,0.00906,0.00515,0.02237
1403715356.912295579910278,0.00763,0.00025,0.00113,0.00476,0.01378
1403715356.962295770645142,0.00873,0.00023,0.00081,0.00517,0.01494
1403715357.012294292449951,0.00846,0.00023,0.00964,0.00479,0.02312
1403715357.062294006347656,0.00817,0.00025,0.00401,0.00519,0.01762
1403715357.112293958663940,0.00815,0.00024,0.00091,0.00471,0.01401
1403715357.162293910980225,0.00712,0.00025,0.00529,0.00643,0.01909
1403715357.212292909622192,0.00994,0.00022,0.00086,0.00481,0.01583
1403715357.262294530868530,0.00762,0.00024,0.00679,0.00541,0.02007
1403715357.312294721603394,0.00758,0.00024,0.00938,0.00481,0.02201
1403715357.362294197082520,0.00818,0.00024,0.00611,0.00525,0.01978
1403715357.412295103073120,0.00823,0.00025,0.00427,0.00493,0.01768
1403715357.462296485900879,0.00860,0.00024,0.00346,0.00514,0.01745
1403715357.512296438217163,0.00738,0.00024,0.00775,0.00472,0.02010
1403715357.562296628952026,0.00961,0.00022,0.00019,0.00496,0.01499
1403715357.612295150756836,0.00842,0.00023,0.00694,0.00485,0.02044
1403715357.662295818328857,0.00681,0.00026,0.00328,0.00519,0.01554
1403715357.712295770645142,0.00743,0.00024,0.00027,0.00464,0.01259
1403715357.762300252914429,0.00669,0.00027,0.01476,0.00556,0.02728
1403715357.812300443649292,0.00915,0.00023,0.00002,0.00594,0.01533
1403715357.862299919128418,0.00727,0.00023,0.00515,0.00514,0.01779
1403715357.912302255630493,0.00802,0.00022,0.00862,0.00482,0.02169
1403715357.962302923202515,0.00817,0.00024,0.00446,0.00528,0.01815
1403715358.012303352355957,0.00758,0.00024,0.00440,0.00491,0.01714
1403715358.062303781509399,0.00689,0.00024,0.00107,0.00518,0.01339
1403715358.112307548522949,0.00749,0.00025,0.01023,0.00477,0.02275
1403715358.162309169769287,0.00688,0.00025,0.00429,0.00531,0.01673
1403715358.212311506271362,0.00740,0.00024,0.00538,0.00511,0.01813
1403715358.262311220169067,0.00698,0.00024,0.00333,0.00514,0.01570
1403715358.312311410903931,0.00865,0.00023,0.00007,0.00465,0.01360
1403715358.362313508987427,0.00734,0.00025,0.01892,0.00516,0.03167
1403715358.412313461303711,0.00787,0.00024,0.00007,0.00468,0.01287
1403715358.462316036224365,0.00783,0.00023,0.00593,0.00521,0.01921
1403715358.512315511703491,0.00745,0.00023,0.00888,0.00479,0.02136
1403715358.562316179275513,0.00683,0.00024,0.00444,0.00528,0.01679
1403715358.612315893173218,0.01093,0.00025,0.00307,0.00506,0.01931
1403715358.662315845489502,0.00736,0.00024,0.00273,0.00529,0.01562
1403715358.712314844131470,0.00915,0.00024,0.00766,0.00481,0.02186
1403715358.762313842773438,0.01018,0.00024,0.00352,0.00518,0.01912
1403715358.812311410903931,0.00988,0.00022,0.00378,0.00483,0.01872
1403715358.862307310104370,0.00838,0.00024,0.01052,0.00500,0.02414
1403715358.912307024002075,0.00887,0.00023,0.00089,0.00483,0.01483
1403715358.962302923202515,0.00747,0.00024,0.01012,0.00509,0.02292
1403715359.012302875518799,0.00794,0.00025,0.00065,0.00478,0.01361
1403715359.062302589416504,0.00835,0.00023,0.00398,0.00525,0.01781
1403715359.112301826477051,0.00796,0.00024,0.00545,0.00498,0.01864
1403715359.162300348281860,0.00718,0.00025,0.00795,0.00517,0.02056
1403715359.212301254272461,0.00768,0.00024,0.00360,0.00505,0.01657
1403715359.262301206588745,0.00694,0.00024,0.00017,0.00508,0.01244
1403715359.312301397323608,0.00829,0.00024,0.00790,0.00487,0.02131
1403715359.362300634384155,0.00693,0.00024,0.00861,0.00514,0.02092
1403715359.412300586700439,0.00755,0.00028,0.00135,0.00480,0.01398
1403715359.462301015853882,0.00800,0.00024,0.01050,0.00518,0.02392
1403715359.512300968170166,0.00947,0.00024,0.00054,0.00505,0.01530
1403715359.562301635742188,0.00790,0.00036,0.01064,0.00497,0.02386
1403715359.612300634384155,0.00718,0.00026,0.00675,0.00489,0.01908
1403715359.662300348281860,0.00750,0.00024,0.00340,0.00524,0.01638
1403715359.712300062179565,0.00890,0.00024,0.00507,0.00492,0.01912
1403715359.762300014495850,0.00684,0.00024,0.00553,0.00517,0.01778
1403715359.812298536300659,0.00737,0.00025,0.00291,0.00494,0.01549
1403715359.862298965454102,0.00799,0.00023,0.00062,0.00516,0.01400
1403715359.912298440933228,0.00939,0.00024,0.00683,0.00488,0.02133
1403715359.962297439575195,0.00948,0.00022,0.00859,0.00601,0.02431
1403715360.012296915054321,0.00843,0.00032,0.00115,0.00507,0.01498
1403715360.062298059463501,0.00777,0.00023,0.01022,0.00507,0.02329
1403715360.112298011779785,0.00745,0.00025,0.00032,0.00481,0.01283
1403715360.162297248840332,0.00711,0.00024,0.01072,0.00494,0.02301
1403715360.212296724319458,0.00814,0.00026,0.00796,0.00480,0.02116
1403715360.262296438217163,0.00791,0.00024,0.00369,0.00536,0.01720
1403715360.312296152114868,0.00812,0.00024,0.00365,0.00495,0.01696
1403715360.362296104431152,0.00698,0.00023,0.00588,0.00519,0.01829
1403715360.412294149398804,0.00748,0.00024,0.00300,0.00493,0.01565
1403715360.462294340133667,0.00694,0.00024,0.00024,0.00505,0.01247
1403715360.512292623519897,0.00718,0.00024,0.00781,0.00481,0.02005
1403715360.562292575836182,0.00852,0.00022,0.00724,0.00557,0.02155
1403715360.612292766571045,0.00850,0.00024,0.00459,0.00493,0.01827
1403715360.662290811538696,0.00793,0.00026,0.01084,0.00587,0.02490
1403715360.712290525436401,0.00985,0.00027,0.00045,0.00524,0.01580
1403715360.762290000915527,0.00817,0.00023,0.00878,0.00554,0.02273
1403715360.812291145324707,0.01353,0.00023,0.00765,0.00530,0.02671
1403715360.862290859222412,0.00725,0.00025,0.00382,0.00520,0.01651
1403715360.912291049957275,0.00878,0.00024,0.00373,0.00501,0.01776
1403715360.962291479110718,0.00714,0.00025,0.00624,0.00513,0.01876
1403715361.012291431427002,0.00748,0.00026,0.00285,0.00484,0.01542
1403715361.062291622161865,0.00930,0.00023,0.00007,0.00497,0.01457
1403715361.112289905548096,0.00782,0.00023,0.00686,0.00493,0.01985
1403715361.162288665771484,0.00716,0.00024,0.00543,0.00521,0.01804
1403715361.212287902832031,0.00775,0.00024,0.00061,0.00477,0.01337
1403715361.262290954589844,0.00758,0.00029,0.00762,0.00619,0.02168
1403715361.312291622161865,0.00861,0.00028,0.00272,0.00557,0.01718
1403715361.362292528152466,0.00921,0.00029,0.01269,0.00573,0.02792
1403715361.412292480468750,0.00942,0.00027,0.00595,0.00547,0.02111
1403715361.462293624877930,0.00788,0.00023,0.00793,0.00501,0.02105
1403715361.512293100357056,0.00840,0.00025,0.00314,0.00474,0.01654
1403715361.562293767929077,0.00696,0.00024,0.00484,0.00520,0.01723
1403715361.612295389175415,0.00734,0.00025,0.00578,0.00479,0.01816
1403715361.662295341491699,0.00695,0.00026,0.00001,0.00497,0.01219
1403715361.712296247482300,0.00742,0.00024,0.00383,0.00476,0.01626
1403715361.762296199798584,0.00876,0.00023,0.00307,0.00525,0.01731
1403715361.812296390533447,0.00792,0.00023,0.00008,0.00489,0.01313
1403715361.862297058105469,0.00777,0.00023,0.00421,0.00522,0.01744
1403715361.912297487258911,0.01127,0.00031,0.00472,0.00496,0.02126
1403715361.962296247482300,0.00710,0.00024,0.01007,0.00502,0.02244
1403715362.012293815612793,0.00766,0.00024,0.01096,0.00553,0.02439
1403715362.062292098999023,0.00696,0.00023,0.00782,0.00517,0.02018
1403715362.112292289733887,0.00749,0.00024,0.00372,0.00486,0.01631
1403715362.162291288375854,0.00856,0.00022,0.00493,0.00519,0.01890
1403715362.212292194366455,0.00922,0.00024,0.00613,0.00516,0.02075
1403715362.262292146682739,0.00905,0.00022,0.00044,0.00508,0.01479
1403715362.312291383743286,0.00787,0.00023,0.00978,0.00484,0.02273
1403715362.362291097640991,0.00732,0.00023,0.00129,0.00525,0.01410
1403715362.412290811538696,0.00971,0.00023,0.00085,0.00478,0.01557
1403715362.462291240692139,0.00820,0.00023,0.00558,0.00519,0.01920
1403715362.512290477752686,0.00890,0.00023,0.00470,0.00524,0.01908
1403715362.562290430068970,0.00926,0.00024,0.00799,0.00520,0.02269
1403715362.612290143966675,0.01024,0.00023,0.00730,0.00489,0.02267
1403715362.662289619445801,0.00735,0.00024,0.00561,0.00521,0.01841
1403715362.712289333343506,0.00862,0.00023,0.00968,0.00491,0.02344
1403715362.762290954589844,0.01125,0.00024,0.00432,0.00532,0.02113
1403715362.812291622161865,0.00767,0.00024,0.00524,0.00477,0.01792
1403715362.862291574478149,0.00854,0.00022,0.00002,0.00493,0.01371
1403715362.912294149398804,0.00812,0.00022,0.00830,0.00483,0.02147
1403715362.962294578552246,0.00683,0.00025,0.00657,0.00523,0.01888
1403715363.012295246124268,0.00747,0.00024,0.00049,0.00472,0.01293
1403715363.062296152114868,0.00837,0.00023,0.00395,0.00520,0.01775
1403715363.112296342849731,0.00879,0.00023,0.00328,0.00498,0.01728
1403715363.162298202514648,0.00719,0.00024,0.01602,0.00533,0.02878
1403715363.212298154830933,0.00793,0.00024,0.00493,0.00489,0.01799
1403715363.262300014495850,0.00732,0.00024,0.00560,0.00528,0.01844
1403715363.312301874160767,0.00770,0.00023,0.00777,0.00489,0.02059
1403715363.362302064895630,0.00721,0.00025,0.00213,0.00531,0.01489
1403715363.412301301956177,0.00845,0.00024,0.00670,0.00487,0.02025
1403715363.462301015853882,0.00797,0.00024,0.00069,0.00529,0.01419
1403715363.512300252914429,0.00756,0.00023,0.00867,0.00972,0.02619
1403715363.562298774719238,0.00943,0.00022,0.00740,0.00520,0.02226
1403715363.612298727035522,0.00800,0.00024,0.00065,0.00479,0.01368
1403715363.662297248840332,0.00725,0.00023,0.00855,0.00508,0.02112
1403715363.712296962738037,0.00771,0.00025,0.00234,0.00482,0.01513
1403715363.762294530868530,0.00702,0.00025,0.01167,0.00498,0.02392
1403715363.812295198440552,0.00754,0.00024,0.00571,0.00491,0.01840
1403715363.862294912338257,0.01378,0.00023,0.00567,0.00520,0.02487
1403715363.912293195724487,0.00815,0.00024,0.00406,0.00489,0.01734
1403715363.962293624877930,0.00788,0.00024,0.00203,0.00517,0.01533
1403715364.012293815612793,0.00987,0.00022,0.00637,0.00485,0.02131
1403715364.062294006347656,0.00738,0.00025,0.00038,0.00501,0.01301
1403715364.112295150756836,0.01007,0.00024,0.01306,0.00472,0.02809
1403715364.162293672561646,0.00946,0.00022,0.00609,0.00614,0.02193
1403715364.212293624877930,0.00885,0.00023,0.00019,0.00484,0.01412
1403715364.262292861938477,0.00793,0.00024,0.00483,0.00524,0.01824
1403715364.312293052673340,0.00775,0.00023,0.00059,0.00486,0.01344
1403715364.362285137176514,0.00708,0.00025,0.00715,0.00539,0.01987
1403715364.412290811538696,0.00784,0.00023,0.01254,0.00490,0.02552
1403715364.462288379669189,0.00688,0.00025,0.00382,0.00529,0.01624
1403715364.512288331985474,0.00737,0.00023,0.00002,0.00476,0.01239
1403715364.562290668487549,0.01031,0.00023,0.00839,0.00525,0.02418
1403715364.612290620803833,0.01061,0.00024,0.00429,0.00502,0.02016
1403715364.662290573120117,0.00708,0.00023,0.00002,0.00511,0.01244
1403715364.712289333343506,0.00829,0.00024,0.02364,0.00479,0.03697
1403715364.762288570404053,0.00898,0.00022,0.00570,0.00562,0.02052
1403715364.812288522720337,0.00845,0.00024,0.00056,0.00486,0.01411
1403715364.862287521362305,0.00899,0.00023,0.00575,0.00519,0.02016
1403715364.912286520004272,0.00785,0.00022,0.00095,0.00481,0.01384
1403715364.962287902832031,0.00912,0.00022,0.00775,0.00547,0.02256
1403715365.012285232543945,0.00832,0.00024,0.01063,0.00488,0.02407
1403715365.062286138534546,0.00735,0.00024,0.00084,0.00518,0.01362
1403715365.112286090850830,0.00830,0.00024,0.00017,0.00474,0.01344
1403715365.162286996841431,0.00718,0.00024,0.00695,0.00597,0.02034
1403715365.262287616729736,0.00793,0.00034,0.00292,0.00493,0.01612
1403715365.312288284301758,0.00731,0.00024,0.00076,0.00528,0.01359
1403715365.362290382385254,0.00707,0.00025,0.02273,0.00471,0.03475
1403715365.412291526794434,0.00782,0.00024,0.00544,0.00520,0.01870
1403715365.462291002273560,0.00960,0.00023,0.00216,0.00488,0.01686
1403715365.512290954589844,0.00746,0.00024,0.00358,0.00729,0.01857
1403715365.562290191650391,0.01271,0.00022,0.00783,0.00508,0.02585
1403715365.612289905548096,0.00877,0.00025,0.00575,0.00592,0.02069
1403715365.662288427352905,0.00880,0.00027,0.01145,0.00583,0.02636
1403715365.712288379669189,0.00736,0.00023,0.00019,0.00523,0.01302
1403715365.762288331985474,0.00829,0.00026,0.00020,0.00482,0.01357
1403715365.812288761138916,0.00822,0.00026,0.00687,0.00546,0.02081
1403715365.862288713455200,0.00736,0.00025,0.00082,0.00479,0.01322
1403715365.912288665771484,0.00759,0.00024,0.00059,0.00510,0.01352
1403715365.962288379669189,0.00917,0.00024,0.01873,0.00472,0.03286
1403715366.012287855148315,0.00702,0.00026,0.00938,0.00516,0.02182
1403715366.062288045883179,0.00872,0.00025,0.00064,0.00491,0.01452
1403715366.112288713455200,0.00677,0.00025,0.00282,0.00525,0.01510
1403715366.162290096282959,0.00738,0.00025,0.00727,0.00495,0.01985
1403715366.212290525436401,0.00676,0.00025,0.00424,0.00522,0.01646
1403715366.262292861938477,0.00751,0.00024,0.00872,0.00483,0.02131
1403715366.312293052673340,0.00669,0.00024,0.00034,0.00509,0.01236
1403715366.362293004989624,0.00732,0.00025,0.00008,0.00462,0.01227
1403715366.412292957305908,0.00692,0.00025,0.00680,0.00520,0.01917
1403715366.462293624877930,0.01021,0.00023,0.00042,0.00484,0.01570
1403715366.512293577194214,0.00776,0.00023,0.00007,0.00520,0.01326
1403715366.562293767929077,0.00882,0.00022,0.01793,0.00483,0.03181
1403715366.612295150756836,0.00814,0.00025,0.01315,0.00526,0.02681
1403715366.662294864654541,0.00851,0.00024,0.00191,0.00499,0.01564
1403715366.712295055389404,0.00722,0.00024,0.00296,0.00534,0.01576
1403715366.762294769287109,0.00766,0.00028,0.00752,0.00508,0.02054
1403715366.812294960021973,0.00835,0.00023,0.00434,0.00529,0.01821
1403715366.862295150756836,0.00831,0.00022,0.00908,0.00507,0.02269
1403715366.912295103073120,0.00727,0.00023,0.00002,0.00504,0.01256
1403715366.962295055389404,0.00802,0.00023,0.00027,0.00479,0.01331
1403715367.012297391891479,0.00761,0.00023,0.03170,0.00601,0.04554
1403715367.062297582626343,0.00891,0.00023,0.00044,0.00492,0.01451
1403715367.112297534942627,0.00718,0.00023,0.00115,0.00565,0.01421
1403715367.162301778793335,0.00844,0.00023,0.01726,0.00484,0.03078
1403715367.212303161621094,0.00836,0.00026,0.01246,0.00520,0.02629
1403715367.262302875518799,0.00800,0.00022,0.00110,0.00494,0.01426
1403715367.312303304672241,0.00701,0.00025,0.00279,0.00533,0.01538
1403715367.362303495407104,0.00852,0.00023,0.00732,0.00490,0.02098
1403715367.412304162979126,0.00783,0.00024,0.00433,0.00519,0.01760
1403715367.462304115295410,0.00914,0.00023,0.00935,0.00494,0.02367
1403715367.512304067611694,0.00840,0.00023,0.00002,0.00523,0.01388
1403715367.562304258346558,0.00736,0.00023,0.00024,0.00473,0.01255
1403715367.612303972244263,0.00692,0.00025,0.02262,0.00522,0.03502
1403715367.662303924560547,0.00887,0.00023,0.00001,0.00483,0.01394
1403715367.712303876876831,0.01009,0.00024,0.00002,0.00493,0.01528
1403715367.762303590774536,0.00767,0.00022,0.01519,0.00483,0.02790
1403715367.812303543090820,0.00702,0.00025,0.01073,0.00499,0.02299
1403715367.862303495407104,0.00777,0.00024,0.00114,0.00495,0.01411
1403715367.912303447723389,0.00693,0.00026,0.00051,0.00545,0.01315
1403715367.962303400039673,0.00735,0.00023,0.00708,0.00487,0.01953
1403715368.012303352355957,0.00895,0.00024,0.00392,0.00517,0.01828
1403715368.062303304672241,0.00771,0.00022,0.00847,0.00495,0.02135
1403715368.112303495407104,0.00676,0.00025,0.00060,0.00502,0.01263
1403715368.162303447723389,0.01011,0.00021,0.00006,0.00473,0.01512
1403715368.212304353713989,0.00752,0.00023,0.01952,0.00517,0.03245
1403715368.262303829193115,0.00767,0.00023,0.00044,0.00489,0.01324
1403715368.312304019927979,0.00861,0.00024,0.00033,0.00514,0.01432
1403715368.362304687500000,0.00770,0.00023,0.01402,0.00481,0.02677
1403715368.412305593490601,0.00858,0.00023,0.00968,0.00535,0.02385
1403715368.462305545806885,0.00764,0.00023,0.00075,0.00485,0.01347
1403715368.512305259704590,0.00707,0.00024,0.00073,0.00529,0.01334
1403715368.562305212020874,0.00763,0.00022,0.00518,0.00489,0.01793
