# timestamp (sec),tracking,propagation,msckf update,re-tri & marg,total
1403715384.212271213531494,0.00253,0.00013,0.00244,0.00152,0.00662
1403715384.262271165847778,0.00252,0.00012,0.00402,0.00154,0.00821
1403715384.312271356582642,0.00243,0.00012,0.00023,0.00162,0.00441
1403715384.362272024154663,0.00338,0.00012,0.00867,0.00155,0.01373
1403715384.412272930145264,0.00328,0.00012,0.00589,0.00159,0.01088
1403715384.462272882461548,0.00237,0.00014,0.00086,0.00155,0.00491
1403715384.512272357940674,0.00243,0.00014,0.00051,0.00156,0.00464
1403715384.562271356582642,0.00232,0.00013,0.01173,0.00154,0.01572
1403715384.612271070480347,0.00249,0.00012,0.00100,0.00150,0.00512
1403715384.662271022796631,0.00235,0.00014,0.00001,0.00162,0.00411
1403715384.712271213531494,0.00230,0.00014,0.00060,0.00155,0.00460
1403715384.762270927429199,0.00227,0.00012,0.00519,0.00161,0.00919
1403715384.812271118164062,0.00320,0.00013,0.00266,0.00159,0.00758
1403715384.862271070480347,0.00266,0.00012,0.00321,0.00156,0.00754
1403715384.912270784378052,0.00265,0.00014,0.00151,0.00157,0.00588
1403715384.962269067764282,0.00250,0.00013,0.00790,0.00162,0.01215
1403715385.012268066406250,0.00260,0.00014,0.00313,0.00165,0.00752
1403715385.062267780303955,0.00250,0.00012,0.00088,0.00161,0.00511
1403715385.112267732620239,0.00243,0.00012,0.00001,0.00156,0.00412
1403715385.162270307540894,0.00237,0.00013,0.00998,0.00155,0.01403
1403715385.212270259857178,0.00245,0.00012,0.00010,0.00158,0.00425
1403715385.262270212173462,0.00244,0.00013,0.00004,0.00161,0.00421
1403715385.312270402908325,0.00230,0.00013,0.00087,0.00158,0.00488
1403715385.362272500991821,0.00237,0.00012,0.00984,0.00157,0.01390
1403715385.412272453308105,0.00241,0.00012,0.00036,0.00160,0.00449
1403715385.462272644042969,0.00234,0.00012,0.00265,0.00155,0.00666
1403715385.512272596359253,0.00241,0.00012,0.00000,0.00155,0.00408
1403715385.562272787094116,0.00231,0.00013,0.00722,0.00155,0.01121
1403715385.612272977828979,0.00242,0.00013,0.00191,0.00155,0.00600
1403715385.662272691726685,0.00233,0.00012,0.00084,0.00156,0.00485
1403715385.712272644042969,0.00231,0.00013,0.00001,0.00156,0.00401
1403715385.762273550033569,0.00229,0.00012,0.00846,0.00150,0.01237
1403715385.812273979187012,0.00240,0.00013,0.00094,0.00152,0.00499
1403715385.862273931503296,0.00234,0.00012,0.00027,0.00158,0.00432
1403715385.912274122238159,0.00236,0.00013,0.00088,0.00152,0.00489
1403715385.962276935577393,0.00236,0.00013,0.00855,0.00151,0.01256
1403715386.012276887893677,0.00229,0.00013,0.00246,0.00150,0.00638
1403715386.062277078628540,0.00289,0.00013,0.00319,0.00149,0.00770
1403715386.112277030944824,0.00241,0.00012,0.00003,0.00155,0.00411
1403715386.162276744842529,0.00260,0.00013,0.00607,0.00159,0.01040
1403715386.212276935577393,0.00217,0.00012,0.00202,0.00172,0.00604
1403715386.262276649475098,0.00254,0.00013,0.00115,0.00159,0.00541
1403715386.312276840209961,0.00229,0.00013,0.00004,0.00161,0.00407
1403715386.362277507781982,0.00240,0.00019,0.00826,0.00157,0.01243
1403715386.412277221679688,0.00244,0.00013,0.00104,0.00155,0.00516
1403715386.462277173995972,0.00246,0.00013,0.00004,0.00159,0.00421
1403715386.512276887893677,0.00235,0.00013,0.00091,0.00157,0.00495
1403715386.562275171279907,0.00229,0.00012,0.01020,0.00148,0.01410
1403715386.612275123596191,0.00232,0.00013,0.00593,0.00158,0.00996
1403715386.662274122238159,0.00235,0.00013,0.00287,0.00157,0.00692
1403715386.712274074554443,0.00224,0.00012,0.00001,0.00154,0.00391
1403715386.762273788452148,0.00219,0.00013,0.00439,0.00155,0.00826
1403715386.812273979187012,0.00239,0.00012,0.00199,0.00157,0.00607
1403715386.862274169921875,0.00230,0.00013,0.00088,0.00153,0.00483
1403715386.912274122238159,0.00233,0.00012,0.00001,0.00153,0.00399
1403715386.962273836135864,0.00225,0.00014,0.00808,0.00153,0.01200
1403715387.012274026870728,0.00236,0.00012,0.00178,0.00154,0.00580
1403715387.062274217605591,0.00248,0.00013,0.00019,0.00160,0.00440
1403715387.112274408340454,0.00228,0.00013,0.00059,0.00152,0.00453
1403715387.162277698516846,0.00222,0.00012,0.01231,0.00153,0.01619
1403715387.212277173995972,0.00231,0.00014,0.00828,0.00147,0.01221
1403715387.262277126312256,0.00290,0.00014,0.00209,0.00148,0.00661
1403715387.312277317047119,0.00237,0.00013,0.00011,0.00151,0.00413
1403715387.362277269363403,0.00231,0.00013,0.00369,0.00154,0.00767
1403715387.412277221679688,0.00258,0.00013,0.00217,0.00159,0.00647
1403715387.462277173995972,0.00242,0.00013,0.00100,0.00155,0.00510
1403715387.512277126312256,0.00237,0.00013,0.00012,0.00154,0.00416
1403715387.562278270721436,0.00283,0.00013,0.00765,0.00152,0.01213
1403715387.612278461456299,0.00247,0.00014,0.00179,0.00157,0.00597
1403715387.662278413772583,0.00252,0.00012,0.00020,0.00160,0.00444
1403715387.712278366088867,0.00317,0.00012,0.00081,0.00161,0.00571
1403715387.762279987335205,0.00260,0.00013,0.00968,0.00152,0.01392
1403715387.812280654907227,0.00269,0.00019,0.01090,0.00149,0.01527
1403715387.862280368804932,0.00222,0.00012,0.00064,0.00160,0.00458
1403715387.912280321121216,0.00227,0.00013,0.00029,0.00158,0.00427
1403715387.962279796600342,0.00223,0.00013,0.00309,0.00155,0.00700
1403715388.012279510498047,0.00231,0.00014,0.00142,0.00154,0.00541
1403715388.062279701232910,0.00219,0.00013,0.00092,0.00156,0.00479
1403715388.112279653549194,0.00248,0.00013,0.00371,0.00154,0.00787
1403715388.162279129028320,0.00234,0.00013,0.00666,0.00158,0.01072
1403715388.212279081344604,0.00289,0.00013,0.00141,0.00156,0.00600
1403715388.262279033660889,0.00245,0.00012,0.00544,0.00160,0.00962
1403715388.312279224395752,0.00252,0.00012,0.00076,0.00163,0.00504
1403715388.362279415130615,0.00269,0.00016,0.00963,0.00152,0.01401
1403715388.412279605865479,0.00255,0.00013,0.00958,0.00153,0.01378
1403715388.462279558181763,0.00280,0.00013,0.00054,0.00163,0.00510
1403715388.512279510498047,0.00322,0.00013,0.00084,0.00160,0.00579
1403715388.562279701232910,0.00232,0.00013,0.00313,0.00153,0.00711
1403715388.612279653549194,0.00235,0.00014,0.00106,0.00152,0.00507
1403715388.662279605865479,0.00231,0.00012,0.00073,0.00158,0.00475
1403715388.712279796600342,0.00234,0.00012,0.00220,0.00151,0.00618
1403715388.762279987335205,0.00238,0.00012,0.00659,0.00150,0.01060
1403715388.812280178070068,0.00239,0.00014,0.00077,0.00152,0.00483
1403715388.862280130386353,0.00242,0.00012,0.00368,0.00154,0.00776
1403715388.912280082702637,0.00227,0.00013,0.00056,0.00155,0.00452
1403715388.962280035018921,0.00330,0.00013,0.00875,0.00155,0.01373
1403715389.012280225753784,0.00224,0.00013,0.01327,0.00151,0.01715
1403715389.062280416488647,0.00230,0.00013,0.00003,0.00158,0.00404
1403715389.112280368804932,0.00220,0.00012,0.00024,0.00165,0.00421
1403715389.162280082702637,0.00246,0.00014,0.00187,0.00160,0.00607
1403715389.212280035018921,0.00236,0.00014,0.00053,0.00157,0.00460
1403715389.262280464172363,0.00240,0.00013,0.00065,0.00153,0.00472
1403715389.312280893325806,0.00237,0.00013,0.00259,0.00155,0.00663
1403715389.362280845642090,0.00229,0.00013,0.00597,0.00161,0.01000
1403715389.412280797958374,0.00229,0.00013,0.00049,0.00154,0.00446
1403715389.462280988693237,0.00233,0.00013,0.00402,0.00150,0.00797
1403715389.512280702590942,0.00308,0.00013,0.00487,0.00165,0.00973
1403715389.562281608581543,0.00215,0.00013,0.00896,0.00157,0.01281
1403715389.612282037734985,0.00248,0.00013,0.01163,0.00154,0.01579
1403715389.662281990051270,0.00223,0.00013,0.00004,0.00158,0.00398
1403715389.712281942367554,0.00211,0.00013,0.00001,0.00155,0.00380
1403715389.762281656265259,0.00213,0.00013,0.00189,0.00155,0.00570
1403715389.812282085418701,0.00215,0.00013,0.00055,0.00158,0.00440
1403715389.862282037734985,0.00211,0.00013,0.00001,0.00157,0.00381
1403715389.912281990051270,0.00222,0.00013,0.00181,0.00155,0.00571
1403715389.962281942367554,0.00235,0.00012,0.00473,0.00155,0.00875
1403715390.012281894683838,0.00217,0.00013,0.00050,0.00155,0.00435
1403715390.062282323837280,0.00253,0.00013,0.00417,0.00160,0.00842
1403715390.112282752990723,0.00244,0.00012,0.00486,0.00153,0.00897
1403715390.162282705307007,0.00232,0.00012,0.01174,0.00151,0.01569
1403715390.212282419204712,0.00307,0.00014,0.01020,0.00153,0.01494
1403715390.262282371520996,0.00248,0.00012,0.00023,0.00160,0.00444
1403715390.312282562255859,0.00240,0.00017,0.00001,0.00152,0.00409
1403715390.362282276153564,0.00248,0.00013,0.00194,0.00165,0.00619
1403715390.412282228469849,0.00324,0.00012,0.00029,0.00163,0.00528
1403715390.462281942367554,0.00220,0.00012,0.00055,0.00156,0.00444
1403715390.512282133102417,0.00215,0.00013,0.00170,0.00153,0.00551
1403715390.562281131744385,0.00208,0.00012,0.00367,0.00148,0.00736
1403715390.612281084060669,0.00211,0.00014,0.00087,0.00153,0.00464
1403715390.662281036376953,0.00202,0.00013,0.00412,0.00158,0.00784
1403715390.712280273437500,0.00308,0.00013,0.00474,0.00165,0.00959
1403715390.762280702590942,0.00247,0.00012,0.01177,0.00157,0.01593
1403715390.812280654907227,0.00246,0.00013,0.00845,0.00157,0.01260
1403715390.862280607223511,0.00230,0.00013,0.00001,0.00165,0.00408
1403715390.912280559539795,0.00236,0.00014,0.00034,0.00168,0.00451
1403715390.962280511856079,0.00219,0.00012,0.00185,0.00158,0.00575
1403715391.012280464172363,0.00224,0.00013,0.00054,0.00160,0.00451
1403715391.062280654907227,0.00220,0.00013,0.00001,0.00158,0.00392
1403715391.112280845642090,0.00228,0.00013,0.00182,0.00151,0.00575
1403715391.162281036376953,0.00221,0.00012,0.00248,0.00159,0.00640
1403715391.212280988693237,0.00215,0.00013,0.00087,0.00157,0.00472
1403715391.262282848358154,0.00211,0.00012,0.01353,0.00153,0.01729
1403715391.312282800674438,0.00250,0.00013,0.00411,0.00167,0.00842
1403715391.362283229827881,0.00210,0.00012,0.00985,0.00150,0.01357
1403715391.412283420562744,0.00207,0.00014,0.00839,0.00150,0.01209
1403715391.462283372879028,0.00205,0.00013,0.00003,0.00149,0.00370
1403715391.512283325195312,0.00207,0.00013,0.00015,0.00151,0.00387
1403715391.562283515930176,0.00220,0.00013,0.00186,0.00151,0.00570
1403715391.612283468246460,0.00289,0.00013,0.00031,0.00154,0.00487
1403715391.662283420562744,0.00242,0.00013,0.00027,0.00157,0.00439
1403715391.712283611297607,0.00309,0.00014,0.00188,0.00158,0.00668
1403715391.762282848358154,0.00235,0.00013,0.00255,0.00156,0.00659
1403715391.812283039093018,0.00238,0.00012,0.00102,0.00152,0.00504
1403715391.862282276153564,0.00220,0.00012,0.00921,0.00159,0.01312
1403715391.912281990051270,0.00282,0.00013,0.00338,0.00160,0.00792
1403715391.962281227111816,0.00234,0.00012,0.00887,0.00165,0.01299
1403715392.012280941009521,0.00317,0.00014,0.00689,0.00155,0.01175
1403715392.062281131744385,0.00311,0.00014,0.00015,0.00169,0.00509
1403715392.112281799316406,0.00260,0.00013,0.00046,0.00164,0.00483
1403715392.162281274795532,0.00220,0.00013,0.00470,0.00164,0.00867
1403715392.212281227111816,0.00221,0.00013,0.00038,0.00156,0.00428
1403715392.262281179428101,0.00221,0.00013,0.00056,0.00156,0.00446
1403715392.312281370162964,0.00260,0.00013,0.00092,0.00154,0.00519
1403715392.362281560897827,0.00215,0.00012,0.00230,0.00152,0.00610
1403715392.412281513214111,0.00238,0.00013,0.00255,0.00153,0.00660
1403715392.462280511856079,0.00244,0.00012,0.01016,0.00149,0.01422
1403715392.512281656265259,0.00268,0.00013,0.00364,0.00166,0.00811
1403715392.562278270721436,0.00250,0.00013,0.00676,0.00150,0.01089
1403715392.662277460098267,0.00282,0.00022,0.00338,0.00145,0.00787
1403715392.712277412414551,0.00260,0.00013,0.00002,0.00157,0.00432
1403715392.762277364730835,0.00230,0.00014,0.00007,0.00155,0.00407
1403715392.812280416488647,0.00224,0.00013,0.00320,0.00157,0.00715
1403715392.862281084060669,0.00269,0.00014,0.00048,0.00157,0.00487
1403715392.912282466888428,0.00226,0.00012,0.00091,0.00151,0.00481
1403715392.962282657623291,0.00227,0.00014,0.00083,0.00155,0.00479
1403715393.012282609939575,0.00225,0.00012,0.00348,0.00158,0.00742
1403715393.062283992767334,0.00215,0.00013,0.00245,0.00151,0.00624
1403715393.112284660339355,0.00296,0.00012,0.00705,0.00159,0.01173
1403715393.162283897399902,0.00260,0.00013,0.00423,0.00158,0.00855
1403715393.212281942367554,0.00220,0.00012,0.00708,0.00164,0.01105
1403715393.262281656265259,0.00217,0.00012,0.00317,0.00156,0.00702
1403715393.312281847000122,0.00280,0.00012,0.00014,0.00156,0.00462
1403715393.362282037734985,0.00428,0.00013,0.00027,0.00163,0.00631
1403715393.412280082702637,0.00243,0.00012,0.00814,0.00158,0.01227
1403715393.462280035018921,0.00339,0.00012,0.00105,0.00165,0.00622
1403715393.512279987335205,0.00227,0.00013,0.00084,0.00162,0.00486
1403715393.562279939651489,0.00296,0.00013,0.00039,0.00156,0.00504
1403715393.612279653549194,0.00282,0.00013,0.00383,0.00162,0.00840
1403715393.662279367446899,0.00232,0.00012,0.00291,0.00159,0.00695
1403715393.712278366088867,0.00227,0.00013,0.00720,0.00156,0.01116
1403715393.762277603149414,0.00244,0.00012,0.00398,0.00161,0.00815
1403715393.812276601791382,0.00249,0.00013,0.00373,0.00152,0.00788
1403715393.862276077270508,0.00303,0.00013,0.00505,0.00156,0.00977
1403715393.912276268005371,0.00256,0.00012,0.00724,0.00160,0.01153
1403715393.962276220321655,0.00247,0.00013,0.00028,0.00151,0.00440
1403715394.012275695800781,0.00241,0.00012,0.00231,0.00148,0.00633
1403715394.062275886535645,0.00229,0.00013,0.00030,0.00158,0.00430
1403715394.112275838851929,0.00246,0.00012,0.00041,0.00151,0.00450
1403715394.162277221679688,0.00239,0.00012,0.00637,0.00155,0.01043
1403715394.212276697158813,0.00208,0.00012,0.00104,0.00152,0.00477
1403715394.262276411056519,0.00209,0.00013,0.00066,0.00152,0.00438
1403715394.312276840209961,0.00222,0.00012,0.00409,0.00156,0.00799
1403715394.362276792526245,0.00301,0.00013,0.00197,0.00164,0.00674
1403715394.412276744842529,0.00248,0.00012,0.00572,0.00162,0.00995
1403715394.462276935577393,0.00252,0.00012,0.00181,0.00146,0.00591
1403715394.512276649475098,0.00236,0.00013,0.00501,0.00159,0.00909
1403715394.562276601791382,0.00250,0.00012,0.00032,0.00149,0.00444
1403715394.612276792526245,0.00274,0.00012,0.00172,0.00155,0.00614
1403715394.662276744842529,0.00239,0.00012,0.00013,0.00156,0.00420
1403715394.712276697158813,0.00253,0.00012,0.00015,0.00148,0.00428
1403715394.762276411056519,0.00282,0.00013,0.00318,0.00150,0.00762
1403715394.812276601791382,0.00246,0.00012,0.00009,0.00153,0.00421
1403715394.862276315689087,0.00347,0.00012,0.00055,0.00156,0.00570
1403715394.912273883819580,0.00281,0.00013,0.00531,0.00156,0.00982
1403715394.962273836135864,0.00327,0.00014,0.00034,0.00160,0.00535
1403715395.012273550033569,0.00234,0.00012,0.00156,0.00151,0.00553
1403715395.062273740768433,0.00299,0.00013,0.00031,0.00156,0.00500
1403715395.112273693084717,0.00332,0.00012,0.00212,0.00164,0.00721
1403715395.162273883819580,0.00255,0.00013,0.00223,0.00154,0.00645
1403715395.212273836135864,0.00317,0.00013,0.00008,0.00162,0.00500
1403715395.262273788452148,0.00227,0.00013,0.00019,0.00155,0.00414
1403715395.312273502349854,0.00229,0.00013,0.00126,0.00153,0.00521
1403715395.362273693084717,0.00223,0.00012,0.00222,0.00150,0.00608
1403715395.412272930145264,0.00283,0.00013,0.00321,0.00159,0.00777
1403715395.462272882461548,0.00277,0.00013,0.00014,0.00167,0.00472
1403715395.512271404266357,0.00232,0.00012,0.00568,0.00159,0.00971
1403715395.562271833419800,0.00242,0.00013,0.00029,0.00164,0.00449
1403715395.612272739410400,0.00239,0.00013,0.00670,0.00168,0.01090
1403715395.662273406982422,0.00239,0.00012,0.00232,0.00169,0.00653
1403715395.712274074554443,0.00298,0.00013,0.00339,0.00178,0.00829
1403715395.762274503707886,0.00279,0.00013,0.00463,0.00171,0.00926
1403715395.812274694442749,0.00280,0.00014,0.00004,0.00167,0.00465
1403715395.862274646759033,0.00274,0.00013,0.00001,0.00167,0.00455
1403715395.912274360656738,0.00330,0.00013,0.00218,0.00175,0.00736
1403715395.962274551391602,0.00337,0.00013,0.00882,0.00167,0.01399
1403715396.012274503707886,0.00249,0.00014,0.00640,0.00163,0.01067
1403715396.062274694442749,0.00226,0.00013,0.00001,0.00160,0.00399
1403715396.112274646759033,0.00261,0.00014,0.00765,0.00163,0.01203
1403715396.162274599075317,0.00251,0.00013,0.00073,0.00159,0.00496
1403715396.212275743484497,0.00216,0.00013,0.00593,0.00164,0.00985
1403715396.262276172637939,0.00221,0.00014,0.00197,0.00151,0.00583
1403715396.312276363372803,0.00213,0.00015,0.00060,0.00157,0.00445
1403715396.362277030944824,0.00214,0.00012,0.00474,0.00151,0.00851
1403715396.412276983261108,0.00279,0.00019,0.00053,0.00154,0.00505
1403715396.462276935577393,0.00211,0.00013,0.00003,0.00151,0.00378
1403715396.512276887893677,0.00296,0.00013,0.00185,0.00163,0.00657
1403715396.562277793884277,0.00235,0.00013,0.00834,0.00156,0.01238
1403715396.612277746200562,0.00219,0.00013,0.00261,0.00155,0.00648
1403715396.662277698516846,0.00291,0.00012,0.00004,0.00157,0.00463
1403715396.712275028228760,0.00257,0.00013,0.00536,0.00168,0.00973
1403715396.762274980545044,0.00253,0.00014,0.00024,0.00156,0.00447
1403715396.812274932861328,0.00243,0.00012,0.00597,0.00166,0.01019
1403715396.862274885177612,0.00255,0.00014,0.00001,0.00161,0.00431
1403715396.912274837493896,0.00243,0.00013,0.00008,0.00159,0.00423
1403715396.962274312973022,0.00250,0.00013,0.00447,0.00154,0.00863
1403715397.012274265289307,0.00248,0.00013,0.00004,0.00162,0.00428
1403715397.112274408340454,0.00236,0.00019,0.00001,0.00171,0.00428
1403715397.162274360656738,0.00228,0.00013,0.00165,0.00150,0.00556
1403715397.212275028228760,0.00228,0.00012,0.00606,0.00155,0.01001
1403715397.262274742126465,0.00233,0.00012,0.01005,0.00142,0.01392
1403715397.312274932861328,0.00232,0.00013,0.00001,0.00150,0.00395
1403715397.362274646759033,0.00230,0.00013,0.00669,0.00152,0.01064
1403715397.412274599075317,0.00227,0.00013,0.00000,0.00151,0.00391
1403715397.462273359298706,0.00235,0.00013,0.00486,0.00152,0.00886
1403715397.512273311614990,0.00227,0.00013,0.00004,0.00152,0.00396
1403715397.562273502349854,0.00284,0.00013,0.00015,0.00161,0.00473
1403715397.612274169921875,0.00238,0.00012,0.00411,0.00154,0.00815
1403715397.662274122238159,0.00321,0.00014,0.00042,0.00157,0.00533
1403715397.712274074554443,0.00213,0.00012,0.00094,0.00155,0.00474
1403715397.762274026870728,0.00213,0.00012,0.00208,0.00144,0.00577
1403715397.812274456024170,0.00218,0.00014,0.00702,0.00154,0.01087
1403715397.862274408340454,0.00223,0.00013,0.00981,0.00150,0.01367
1403715397.912274360656738,0.00263,0.00012,0.00074,0.00151,0.00501
1403715397.962273597717285,0.00275,0.00013,0.00554,0.00164,0.01006
1403715398.012273550033569,0.00223,0.00012,0.00040,0.00153,0.00428
1403715398.062274932861328,0.00226,0.00019,0.00528,0.00153,0.00927
1403715398.112274885177612,0.00215,0.00013,0.00378,0.00155,0.00761
1403715398.162274837493896,0.00276,0.00017,0.00029,0.00153,0.00475
1403715398.212275981903076,0.00306,0.00013,0.00300,0.00156,0.00776
1403715398.262275934219360,0.00273,0.00012,0.00021,0.00160,0.00466
1403715398.312276124954224,0.00224,0.00013,0.00001,0.00151,0.00390
1403715398.362276792526245,0.00221,0.00012,0.00190,0.00156,0.00580
1403715398.412278890609741,0.00226,0.00012,0.00681,0.00162,0.01081
1403715398.462283134460449,0.00218,0.00013,0.01109,0.00150,0.01490
1403715398.512283325195312,0.00246,0.00012,0.00035,0.00153,0.00446
1403715398.562283277511597,0.00240,0.00013,0.00377,0.00153,0.00784
1403715398.612283229827881,0.00237,0.00013,0.00079,0.00156,0.00486
1403715398.662281513214111,0.00239,0.00012,0.00373,0.00157,0.00781
1403715398.712281227111816,0.00258,0.00013,0.00382,0.00158,0.00812
1403715398.762281656265259,0.00212,0.00014,0.00601,0.00157,0.00984
1403715398.812281847000122,0.00284,0.00013,0.00249,0.00154,0.00700
1403715398.862281799316406,0.00298,0.00013,0.00030,0.00159,0.00500
1403715398.912281751632690,0.00227,0.00013,0.00024,0.00157,0.00421
1403715398.962281465530396,0.00220,0.00014,0.00147,0.00160,0.00542
1403715399.012280702590942,0.00222,0.00013,0.00573,0.00166,0.00973
1403715399.062280654907227,0.00234,0.00013,0.00937,0.00161,0.01345
1403715399.112280607223511,0.00224,0.00013,0.00001,0.00160,0.00398
1403715399.162279605865479,0.00223,0.00013,0.00330,0.00159,0.00725
1403715399.212279558181763,0.00235,0.00012,0.00004,0.00162,0.00414
1403715399.262279748916626,0.00219,0.00012,0.00388,0.00159,0.00778
1403715399.312280178070068,0.00237,0.00013,0.00142,0.00160,0.00553
1403715399.362281084060669,0.00228,0.00014,0.00329,0.00152,0.00723
1403715399.412282228469849,0.00231,0.00012,0.00618,0.00161,0.01022
1403715399.462282180786133,0.00229,0.00013,0.00002,0.00161,0.00404
1403715399.512282133102417,0.00221,0.00012,0.00001,0.00161,0.00394
1403715399.562282323837280,0.00218,0.00013,0.00032,0.00159,0.00421
1403715399.612282514572144,0.00243,0.00013,0.00344,0.00156,0.00755
1403715399.662282466888428,0.00247,0.00014,0.00705,0.00160,0.01126
1403715399.712282419204712,0.00270,0.00013,0.00001,0.00161,0.00444
1403715399.762282371520996,0.00257,0.00012,0.00330,0.00158,0.00757
1403715399.812282562255859,0.00240,0.00014,0.00004,0.00157,0.00415
1403715399.862282991409302,0.00243,0.00013,0.00391,0.00152,0.00799
1403715399.912283182144165,0.00242,0.00014,0.00296,0.00156,0.00708
1403715399.962284326553345,0.00235,0.00015,0.00389,0.00153,0.00792
1403715400.012284755706787,0.00241,0.00012,0.00709,0.00157,0.01119
1403715400.062284946441650,0.00243,0.00013,0.00000,0.00155,0.00410
1403715400.112284898757935,0.00236,0.00013,0.00000,0.00155,0.00404
1403715400.162285089492798,0.00235,0.00012,0.00081,0.00154,0.00483
1403715400.212284088134766,0.00241,0.00012,0.00502,0.00152,0.00908
1403715400.262283325195312,0.00239,0.00012,0.00986,0.00147,0.01385
1403715400.312283515930176,0.00235,0.00012,0.00001,0.00157,0.00404
1403715400.362282991409302,0.00232,0.00013,0.00457,0.00150,0.00852
1403715400.412282943725586,0.00236,0.00016,0.00001,0.00149,0.00402
1403715400.462279081344604,0.00253,0.00012,0.00356,0.00148,0.00769
1403715400.512279033660889,0.00330,0.00014,0.00334,0.00154,0.00832
1403715400.562275648117065,0.00260,0.00012,0.00468,0.00158,0.00900
1403715400.612272739410400,0.00261,0.00012,0.00730,0.00152,0.01155
1403715400.662272691726685,0.00261,0.00013,0.00007,0.00160,0.00440
1403715400.712272644042969,0.00262,0.00012,0.00004,0.00161,0.00439
1403715400.762272357940674,0.00254,0.00013,0.00133,0.00153,0.00553
1403715400.812273025512695,0.00256,0.00013,0.00524,0.00163,0.00957
1403715400.862273216247559,0.00253,0.00012,0.00588,0.00157,0.01010
1403715400.912273168563843,0.00251,0.00013,0.00028,0.00150,0.00442
1403715400.962273120880127,0.00246,0.00012,0.00434,0.00157,0.00849
1403715401.012273073196411,0.00250,0.00011,0.00001,0.00151,0.00413
1403715401.062272310256958,0.00331,0.00013,0.01167,0.00154,0.01665
1403715401.112272262573242,0.00289,0.00013,0.00214,0.00158,0.00675
1403715401.162272214889526,0.00267,0.00014,0.00463,0.00162,0.00907
1403715401.212271928787231,0.00257,0.00012,0.00615,0.00157,0.01042
1403715401.262271881103516,0.00266,0.00012,0.00011,0.00163,0.00453
1403715401.312272071838379,0.00246,0.00015,0.00001,0.00157,0.00419
1403715401.362271785736084,0.00257,0.00013,0.00092,0.00162,0.00524
1403715401.412271022796631,0.00243,0.00013,0.00282,0.00156,0.00694
1403715401.462268114089966,0.00263,0.00012,0.00509,0.00160,0.00944
1403715401.512267589569092,0.00256,0.00012,0.00037,0.00157,0.00462
1403715401.562266588211060,0.00247,0.00012,0.00417,0.00161,0.00837
1403715401.612266063690186,0.00241,0.00012,0.00765,0.00151,0.01169
1403715401.662266016006470,0.00247,0.00014,0.01115,0.00150,0.01527
1403715401.712265729904175,0.00248,0.00012,0.00222,0.00161,0.00643
1403715401.762265920639038,0.00253,0.00013,0.00401,0.00151,0.00819
1403715401.812266349792480,0.00235,0.00012,0.00618,0.00158,0.01023
1403715401.862266540527344,0.00259,0.00012,0.00020,0.00150,0.00441
1403715401.912266492843628,0.00227,0.00012,0.00036,0.00147,0.00422
1403715401.962266683578491,0.00328,0.00013,0.00032,0.00158,0.00531
1403715402.012268066406250,0.00256,0.00012,0.00252,0.00161,0.00681
1403715402.062269687652588,0.00258,0.00012,0.00396,0.00158,0.00824
1403715402.112269878387451,0.00255,0.00012,0.00059,0.00156,0.00482
1403715402.162270307540894,0.00253,0.00013,0.00505,0.00158,0.00929
1403715402.212270736694336,0.00247,0.00014,0.00489,0.00158,0.00907
1403715402.262268543243408,0.00228,0.00012,0.00882,0.00154,0.01277
1403715402.312268495559692,0.00216,0.00013,0.00128,0.00171,0.00528
1403715402.362265825271606,0.00240,0.00013,0.00307,0.00155,0.00714
1403715402.412262201309204,0.00236,0.00013,0.00346,0.00154,0.00748
1403715402.462261915206909,0.00228,0.00012,0.00037,0.00151,0.00428
1403715402.512261152267456,0.00311,0.00013,0.01070,0.00147,0.01540
1403715402.562261343002319,0.00253,0.00012,0.00038,0.00159,0.00463
1403715402.612261295318604,0.00237,0.00012,0.00147,0.00150,0.00546
1403715402.662261009216309,0.00238,0.00014,0.00353,0.00152,0.00757
1403715402.712260961532593,0.00232,0.00012,0.00063,0.00150,0.00458
1403715402.762261390686035,0.00228,0.00013,0.00461,0.00152,0.00854
1403715402.812260627746582,0.00300,0.00013,0.00402,0.00147,0.00862
1403715402.862260818481445,0.00244,0.00012,0.00402,0.00149,0.00807
1403715402.912260770797729,0.00237,0.00012,0.00099,0.00148,0.00496
1403715402.962261438369751,0.00278,0.00013,0.00284,0.00151,0.00726
1403715403.012261867523193,0.00248,0.00012,0.00231,0.00148,0.00640
1403715403.062261819839478,0.00235,0.00014,0.00676,0.00157,0.01082
1403715403.112260818481445,0.00243,0.00013,0.00835,0.00152,0.01243
1403715403.162260770797729,0.00239,0.00012,0.00016,0.00156,0.00423
1403715403.212260246276855,0.00229,0.00012,0.00106,0.00152,0.00499
1403715403.262259244918823,0.00291,0.00013,0.00370,0.00157,0.00831
1403715403.312259674072266,0.00239,0.00012,0.00021,0.00162,0.00435
1403715403.362254619598389,0.00246,0.00013,0.00516,0.00158,0.00934
1403715403.412253379821777,0.00242,0.00012,0.00340,0.00153,0.00747
1403715403.462252616882324,0.00252,0.00012,0.00338,0.00157,0.00759
1403715403.512248992919922,0.00239,0.00013,0.00482,0.00162,0.00897
1403715403.562249422073364,0.00243,0.00012,0.00219,0.00154,0.00628
1403715403.612248897552490,0.00228,0.00012,0.00218,0.00150,0.00608
1403715403.662248134613037,0.00238,0.00013,0.00527,0.00159,0.00937
